"","i","mean_dist_to_grocery","median_dist_to_grocery","max_dist_to_grocery","min_dist_to_grocery","quartiles_dist_to_grocery_25p","quartiles_dist_to_grocery_50p","quartiles_dist_to_grocery_75p","n_from_pnts","n_from_pnts_no_path"
"450",450,870.330200475647,855.464188931972,1204.73878449095,512.667643584769,774.999945821215,855.464188931972,981.175263214399,33,0
"451",451,1054.07414426858,998.070049902419,1864.53161729254,44.584892957988,638.173966943894,998.070049902419,1465.3338907296,65,0
"452",452,653.87348230527,665.813203585046,878.055666703587,311.315419266357,563.850431006756,665.813203585046,760.246772535642,32,0
"453",453,746.722145357573,783.794219173085,1548.49477011126,24.0231045036677,589.099134869029,783.794219173085,943.299914044308,122,2
"454",454,468.394367785983,476.117496653916,812.972440048012,48.7756950935185,327.546732362104,476.117496653916,592.493386820706,64,0
"455",455,632.077416680379,629.000205965938,945.822008768266,272.343856469418,577.226591450566,629.000205965938,727.291039837454,28,0
"456",456,823.089024965775,763.537176584879,1456.59747962549,458.232387238431,661.916162385677,763.537176584879,943.48907884788,32,0
"457",457,2102.69118339801,2063.55640979171,2367.86633387085,1830.51809442037,2022.82318819568,2063.55640979171,2228.75709075908,32,0
"458",458,858.894897352087,870.309331361151,1130.27141369266,407.94445509378,772.186377002758,870.309331361151,1006.58767264246,32,0
"459",459,1099.93070446771,1052.49435517528,1941.75211015253,203.882379207299,629.584477114075,1052.49435517528,1569.67385080978,64,2
"460",460,1165.24605388002,1179.94390421619,1622.94492719545,456.462809303254,894.593677601702,1179.94390421619,1475.85111258517,41,0
"461",461,913.290240229916,871.806918552488,1916.13643785277,61.7040207176212,499.990656315726,871.806918552488,1268.58981604309,220,0
"462",462,1229.88330696202,1199.12034952994,7447.40228297064,161.053692078809,1051.3458811012,1199.12034952994,1377.92829981706,164,0
"463",463,884.231689327484,920.753956144296,1848.28164074876,0,590.183678206922,920.753956144296,1165.06575789301,321,0
"464",464,497.907869044622,458.35696725598,1589.00755737635,50.7380094585785,276.050050980596,458.35696725598,610.35067789593,93,0
"465",465,1206.1411262479,1137.07635332925,2376.14015300809,285.45594097641,918.630805977923,1137.07635332925,1549.66564325509,191,0
"466",466,393.005389324106,416.634619122548,672.099899574857,62.3007881660099,210.270551739863,416.634619122548,553.415698845543,34,0
"467",467,719.666578910448,727.901287311264,1341.13591715493,191.659116851018,581.556952999841,727.901287311264,857.9654682441,97,0
"468",468,1326.84533702287,1357.53589184358,1722.10876207009,857.218542426498,1187.78540259709,1357.53589184358,1478.11805767143,64,0
"469",469,729.825524705877,745.955653823721,1311.54049173924,102.701217205573,507.690838925106,745.955653823721,966.524235785777,54,0
"470",470,1146.19818726466,1205.01218536522,1764.00716954722,0,991.731102110147,1205.01218536522,1378.33406212889,66,3
"471",471,1158.04532851146,1170.75293718725,1931.18203967497,412.344844141388,961.19483265022,1170.75293718725,1342.01826161111,196,0
"472",472,719.910253252968,712.270433999957,1825.88329605154,56.2312596795386,428.351485883384,712.270433999957,942.315151192907,64,0
"473",473,835.797714172809,842.984900784879,967.024426325396,596.010790644688,780.918090650296,842.984900784879,893.598378790757,16,0
"474",474,1364.94933525613,1402.21999312214,1805.20378599425,1007.92121191619,1173.63010761304,1402.21999312214,1524.96063885287,16,0
"475",475,1067.94924737269,1078.76575511526,1937.82000442363,26.4185452695326,716.095608742191,1078.76575511526,1396.44917634452,117,0
"476",476,949.883453202681,885.153664665117,1872.1238560435,56.370499611371,621.671709978206,885.153664665117,1341.64877473537,128,2
"477",477,831.529282350353,857.258218690603,1592.81482098072,70.9239372407196,562.950983354068,857.258218690603,1130.92133794048,98,0
"478",478,913.806710572682,906.216901581185,1606.65471117151,290.131455900506,691.648586379249,906.216901581185,1120.30020200531,72,0
"479",479,998.39506850947,965.087872669522,1728.69911311877,314.73437511108,753.267659560256,965.087872669522,1246.43119110205,69,0
"480",480,797.089412493597,768.191968667698,1724.04541894818,295.368451829822,609.884992148579,768.191968667698,969.710099476489,105,0
"481",481,845.191604681956,877.347210423936,1502.57889676798,149.556731921187,581.675458954378,877.347210423936,1037.98578778284,50,0
"482",482,352.042789021142,343.898158849244,605.985973506632,60.7804659405133,259.819414756486,343.898158849244,487.687722369305,8,0
"483",483,832.736652461283,866.953789981721,929.633225289216,670.377214107683,783.319082410144,866.953789981721,878.682457338025,12,0
"484",484,635.759744183633,675.272050541786,938.260179463366,185.490934834466,529.750385436638,675.272050541786,788.015810644267,67,0
"485",485,726.654471906894,746.687414697749,1249.71935000383,0,488.031403663159,746.687414697749,971.554119800108,76,0
"486",486,1206.44840151016,1219.02263976427,1731.34577467192,664.635694113584,1023.00114535557,1219.02263976427,1369.98902908773,64,0
"487",487,1767.97872740685,1759.63803055317,2021.74949214917,1497.70420728483,1637.79068981312,1759.63803055317,1875.19937866182,10,0
"488",488,1574.65461849233,1573.08744731966,1924.65082130096,1245.63842246403,1485.9231125592,1573.08744731966,1694.9890093879,32,0
"489",489,1750.49883755598,1704.64072427755,3282.33520934571,598.050347602125,1310.44049677584,1704.64072427755,2084.84571740186,206,0
"490",490,2849.32644485165,2727.14017953523,7689.85889598391,0,1999.19518930844,2727.14017953523,4027.97308780414,834,0
"491",491,1364.03732484414,1479.67045581419,2266.61848545017,79.8817736120173,1117.38374274475,1479.67045581419,1674.91515425957,183,0
"492",492,1638.0750817348,1275.70056568831,4872.07418653145,0,720.035726236449,1275.70056568831,2690.39137919568,308,0
"493",493,1103.13935562924,1133.62581301024,1554.63928495245,568.060970544832,957.391066489291,1133.62581301024,1248.37789048084,32,0
"494",494,1913.87734451009,1930.22878302148,2402.68722432108,1424.11346703514,1681.5779724137,1930.22878302148,2214.16456184736,29,0
"495",495,1273.98984967256,1288.47185686052,2413.39355331879,85.7776579198232,847.056805366808,1288.47185686052,1657.56097222713,128,0
"496",496,1075.01670252381,1141.06884102254,1976.49814600298,106.876419770057,689.444970162736,1141.06884102254,1523.31345508132,64,0
"497",497,1068.1635486418,1096.26439244089,1578.03278583125,499.11220309411,817.922540955062,1096.26439244089,1273.90090908431,60,0
"498",498,432.613977483421,443.551870127598,744.301386167642,102.0847541845,289.171091745113,443.551870127598,546.868292052743,56,0
"499",499,5652.50478116382,5627.16900764362,8201.31309416539,2919.8150598706,4771.14055776117,5627.16900764362,6854.30848622531,545,0
"500",500,646.149822038675,641.287003786772,1203.05363996749,55.5267927501621,420.236334324385,641.287003786772,825.820532739705,64,0
"501",501,1906.63609655724,1908.70512869932,2102.68880413296,1606.57473770567,1821.12240352078,1908.70512869932,2011.38789353963,24,0
"502",502,667.617424416069,662.176612526325,1299.53294910525,52.3043852018924,433.862594982084,662.176612526325,895.541795792024,81,0
"503",503,421.663161958581,425.427185075403,802.639947946237,74.0890581212794,288.956273403396,425.427185075403,531.897933880002,64,0
"504",504,560.09098957053,586.362174428409,951.232121856064,39.5541608469995,413.337783597341,586.362174428409,731.988770714281,36,0
"505",505,459.490105530471,446.36703658019,1065.3287948448,0,320.612899459283,446.36703658019,563.741126604245,72,0
"506",506,425.581328346638,393.729870140973,876.083588044063,101.221868283923,278.688109302084,393.729870140973,574.582668894359,23,0
"507",507,612.005716605774,658.493965648476,957.834904516356,33.8896521040708,421.652828418743,658.493965648476,804.621381612075,32,0
"508",508,720.540366896916,756.651624445317,1417.56150420163,89.3705982295383,528.962606921408,756.651624445317,959.712957165257,73,0
"509",509,990.863563321965,986.56197777739,1696.36772549969,421.180802795209,767.274527146708,986.56197777739,1173.02953312948,56,0
"510",510,423.250631768695,422.015226648231,731.547614055183,160.707508440545,272.907610018736,422.015226648231,527.803984644275,23,0
"511",511,1154.84822812597,1245.5474095074,2067.92605484485,47.0976761779697,855.483060751741,1245.5474095074,1503.59015966258,240,0
"512",512,608.529201258876,614.385988789237,1019.31033568849,323.099241531008,469.897254334751,614.385988789237,728.57539763121,28,0
"513",513,10047.176550706,9785.29817272482,13070.2470117312,7867.57874899992,9270.17426028876,9785.29817272482,10831.3729814256,577,0
"514",514,462.632754362273,424.074461764998,929.22006495485,66.4909653256318,317.878318665863,424.074461764998,619.108813937986,64,0
"515",515,1085.33941552546,1148.45508291615,1739.34361282819,303.74642895479,859.031768495683,1148.45508291615,1320.46675087044,80,0
"516",516,816.420129277084,676.396038311604,2186.14318685115,70.5288191448091,432.515541041565,676.396038311604,1260.69580140149,84,0
"517",517,736.119776928663,746.919629055508,1235.54077529565,194.10708168277,520.572249444869,746.919629055508,925.951239381435,41,0
"518",518,1615.76567079696,1576.20326725398,3410.81028214737,22.3180042787608,962.607026891187,1576.20326725398,2177.34857519681,317,1
"519",519,2072.0073434291,2102.65666569048,2288.87044758235,1791.3585222231,1936.20706264176,2102.65666569048,2202.41064956241,32,0
"520",520,641.851850114075,500.422689242242,1259.79180992815,160.177264286295,432.313300172556,500.422689242242,866.03321758282,23,0
"521",521,566.951855930992,571.756426596284,783.652577650485,291.199248610621,451.661628312777,571.756426596284,683.21004530724,14,0
"522",522,1076.52091804729,1125.21522144083,1579.5482333578,372.232987661891,898.045590646069,1125.21522144083,1318.70861468197,63,0
"523",523,866.676199650222,885.987057262625,1594.10974495419,147.651671696694,632.484144362869,885.987057262625,1075.74788433279,72,0
"524",524,1534.12712681646,1570.85036590278,1916.43556607131,945.118154555035,1376.68857353896,1570.85036590278,1714.51914244956,64,0
"525",525,1475.0134659577,1495.94226955732,2108.21675021481,938.566064211367,1278.44312009794,1495.94226955732,1639.62324129876,64,0
"526",526,1099.76862300501,1075.36047782476,2073.29675314116,177.090792755306,703.735535941121,1075.36047782476,1506.8756304981,128,0
"527",527,1082.26813718808,1123.84723141887,1803.66870521308,96.1985954852366,745.650373402048,1123.84723141887,1443.96477886999,131,0
"528",528,7358.08891940446,6863.27616843263,8908.18003057301,5392.47099489128,6735.9369464119,6863.27616843263,8824.700189433,15,0
"529",529,1212.68815330233,1265.92424784523,2066.68223838027,148.497056618151,828.284192793037,1265.92424784523,1614.87841945088,126,0
"530",530,853.294533385703,886.347039085233,1809.08839526654,88.1334043086796,522.61932719634,886.347039085233,1169.71174829269,144,0
"531",531,709.80223204493,619.825049578824,1733.6749921679,127.351242843805,377.620538853772,619.825049578824,1041.70840741623,57,0
"532",532,1765.28070803603,1778.22626382243,2158.1602913569,1329.74983635625,1657.06254626502,1778.22626382243,1886.60687080885,64,0
"533",533,791.687723059499,762.089861601804,1566.75042810516,101.972787387273,550.79182111163,762.089861601804,1010.41257363173,96,0
"534",534,306.476766221281,276.748488673315,658.390308757329,43.296423805715,229.83814381396,276.748488673315,377.931786872754,19,0
"535",535,665.695909722146,700.536361615234,1056.70846240506,113.94147145884,517.582125683391,700.536361615234,852.365666349997,64,0
"536",536,768.851381195757,743.108732217141,1184.07988643233,466.982625832027,663.714384916713,743.108732217141,866.378040591785,32,0
"537",537,1203.34662115456,1210.47488875773,1508.39081484678,899.617569258058,1039.20981006693,1210.47488875773,1324.01387382715,19,0
"538",538,1650.6851692246,1646.86351950988,2050.19851887578,1211.72014734538,1492.27147644695,1646.86351950988,1824.74009012005,32,0
"539",539,372.495520603578,319.422785348076,846.657214519003,45.510489516814,198.725959989247,319.422785348076,530.502683830001,32,0
"540",540,7213.22957997601,7286.59401574276,10496.141385492,2549.24996315366,5989.40227502689,7286.59401574276,8435.66074555641,1914,1
"541",541,1479.98729928445,1471.81551939284,2259.55288098869,816.709052708578,1270.15052001248,1471.81551939284,1673.05224175408,73,0
"542",542,1195.82341308799,1210.84456447019,1753.43769644433,674.856264274424,1037.84244727152,1210.84456447019,1326.24564480735,60,0
"543",543,1322.5376953065,1346.66274757597,2183.9490239318,245.360630339518,944.713160079585,1346.66274757597,1691.4259656438,112,0
"544",544,821.34625239273,823.160901579643,1401.05885657779,160.396305449859,603.62145214878,823.160901579643,1047.01237419864,64,0
"545",545,1661.76621254001,1665.58742468836,1980.90805340868,1345.13737438824,1580.09198694456,1665.58742468836,1741.29640307207,40,0
"546",546,1194.98973906309,1191.19401230128,1486.26992234002,774.268588508379,1059.09097178584,1191.19401230128,1350.29039515403,64,0
"547",547,1501.22215819725,1464.12236069926,2490.69377369202,552.067335536537,1215.47011691471,1464.12236069926,1795.899478862,104,0
"548",548,1914.44108155678,1911.42311671048,2767.10874277699,1126.44748893824,1440.19879716158,1911.42311671048,2349.69751039469,95,1
"549",549,856.549663395119,895.298380926322,1220.70802100233,409.193422269404,714.087993379811,895.298380926322,1015.52634425178,32,0
"550",550,936.745260324479,968.683217937141,1273.20974770037,499.053164189793,829.765420790302,968.683217937141,1093.0662331089,32,0
"551",551,775.907518216385,782.088271414283,1587.85873518146,76.060734885307,519.391543380893,782.088271414283,1022.97666279461,100,0
"552",552,505.373046872181,526.973619623548,727.98469963864,85.4042043596537,421.81880698432,526.973619623548,643.813946124674,32,0
"553",553,878.700088779638,911.639040319836,1125.91353463559,482.79949177202,766.701353796231,911.639040319836,990.766686709552,20,0
"554",554,1937.49786045478,1994.60786813144,2970.58313481481,1114.04645892981,1588.68835562594,1994.60786813144,2297.84801839298,107,0
"555",555,420.549076717484,422.718208417395,817.108073102977,46.5168630077119,256.177996205293,422.718208417395,632.457751047834,29,0
"556",556,1402.21165983499,1368.2117368921,2221.3036658965,730.084854283015,1124.40122061709,1368.2117368921,1681.46243778076,71,0
"557",557,963.311697052157,1008.46048653416,1284.99389340617,566.660137239708,836.017464899529,1008.46048653416,1082.15334494559,25,0
"558",558,1767.51418651526,1847.27382632389,2118.27771510137,1227.33232687959,1540.92229722644,1847.27382632389,1998.67487987203,32,0
"559",559,1215.49526125551,1221.762480587,2362.30369530876,50.7734419358178,815.279135251297,1221.762480587,1661.70433068948,209,1
"560",560,1748.85582192994,1761.36690019819,2407.55152869106,1032.44802587709,1509.65594676408,1761.36690019819,1972.4077089008,64,0
"561",561,791.099683685211,751.220507467436,1341.45315475981,314.661746314004,576.652449051758,751.220507467436,939.813499646039,40,0
"562",562,814.20718944965,818.930481227983,1028.3158163024,622.483258612955,735.376077847313,818.930481227983,893.708973927674,20,0
"563",563,680.049823697713,665.848251739751,1119.35920271305,242.420909059462,464.67353720012,665.848251739751,866.67371669266,24,0
"564",564,1036.7580129452,1066.28975922176,1719.34214756659,220.128481693463,830.788779451708,1066.28975922176,1229.95118891006,99,0
"565",565,570.148138862722,579.364851742921,828.26258305573,328.334249579507,477.605381509067,579.364851742921,680.881335595658,16,0
"566",566,535.046818100563,523.940239233964,1002.67384114875,0,380.50161865493,523.940239233964,671.551109297672,59,0
"567",567,799.165924707975,806.070179785033,1232.15395392976,242.43550296169,692.889712341757,806.070179785033,927.863336975736,112,0
"568",568,2042.73350911508,2072.71777881928,2273.98082901026,1610.46943681146,1963.82585756644,2072.71777881928,2174.5280110581,32,0
"569",569,1015.07142670811,1035.97150657553,1824.28954058395,366.754664676097,863.487699290609,1035.97150657553,1196.86062513914,104,0
"570",570,422.380097321662,422.561550341902,717.830003283451,116.138652638029,316.687173138106,422.561550341902,526.228033750889,16,0
"571",571,670.189621955737,679.051817694574,980.257608057725,320.621029160293,594.984444276687,679.051817694574,742.828274458948,32,0
"572",572,459.867971897742,441.27960065086,696.650915268129,292.565832074488,372.396534841282,441.27960065086,521.893192804076,7,0
"573",573,1613.91422460299,1641.36435792438,2154.28512025921,953.39308832764,1382.78387148027,1641.36435792438,1836.32568413356,124,0
"574",574,736.093683486119,740.671310482039,1455.16374288286,94.6108807242382,508.857478192184,740.671310482039,956.654201657983,93,0
"575",575,826.42426893926,749.802093817625,1648.44552320686,104.247364808849,554.945863675902,749.802093817625,1046.76431452092,65,0
"576",576,1942.71737841803,1960.26816831493,3355.47795016398,776.429788201905,1356.16232496551,1960.26816831493,2533.4275863014,87,0
"577",577,1185.4377222669,1178.01065303191,1941.75211015253,320.091984480686,949.854058902204,1178.01065303191,1426.28212928851,177,0
"578",578,1134.34680882495,1195.27484074795,2127.60748702007,72.3780989724098,770.019549006444,1195.27484074795,1476.2619348809,207,0
"579",579,249.418247861491,256.173040632883,486.585970966096,29.5733242858771,163.353502966449,256.173040632883,327.642706305202,16,0
"580",580,340.214718641449,344.692525768854,541.325144763324,132.464825422675,282.084738238833,344.692525768854,401.413502604292,16,0
"581",581,1553.17600393671,1557.36194725707,2242.38397163401,819.395509749288,1383.13970747363,1557.36194725707,1760.56279868449,169,0
"582",582,1078.3606341096,1116.21995427874,1492.85529827796,388.623952442694,913.126414546249,1116.21995427874,1292.21175939821,43,0
"583",583,1029.49806805336,1110.20242845848,1645.8644027827,0,790.837640730135,1110.20242845848,1330.34789614159,271,0
"584",584,342.326470740519,335.508903768616,658.758683025588,0,223.103162524342,335.508903768616,455.474402926154,54,0
"585",585,1195.0433078803,1061.81341564746,3597.06435983682,153.754869384681,817.423846396755,1061.81341564746,1487.82504377406,136,0
"586",586,792.937450063444,789.694305778891,1590.70036147972,154.418106448893,541.294553969909,789.694305778891,1074.55283786212,61,0
"587",587,806.540875942987,820.333953751826,1480.72622529179,160.850786052417,607.441459270595,820.333953751826,991.320404347766,52,0
"588",588,733.234761843956,756.966848580955,1188.46126974542,0,607.656436872997,756.966848580955,913.312121296434,51,0
"589",589,1151.07123198227,1139.92595184114,1566.21810585736,723.450821537717,1033.93690590873,1139.92595184114,1281.5955814515,56,0
"590",590,1469.64757378038,1447.37939382611,1911.08907306987,1036.28574868067,1285.4525083204,1447.37939382611,1636.22537738893,48,0
"591",591,534.81303306638,512.52104491304,1103.96197677325,50.5447465070829,297.690804772728,512.52104491304,809.939740927025,32,0
"592",592,681.938829844441,703.426711193626,993.781906844875,285.610731758878,508.670062847273,703.426711193626,841.277778320383,16,0
"593",593,868.569970065087,889.364492999797,1545.3807703601,296.854106956851,646.757371001103,889.364492999797,1091.27507313168,64,0
"594",594,1244.80532226108,1227.93404487033,1547.9781974844,964.093667166532,1094.71843529618,1227.93404487033,1392.98566954688,44,0
"595",595,733.396963509775,758.87535762753,958.465912809342,415.101887022523,680.952920932102,758.87535762753,835.553527826337,32,0
"596",596,827.848696619059,838.1428898615,1463.54175517858,130.602961103968,644.338082448677,838.1428898615,1021.28369763678,147,0
"597",597,1274.56709021851,1332.63459845944,2464.290134626,14.6301012092835,891.624508047152,1332.63459845944,1693.73483762756,362,0
"598",598,614.674965476236,602.751462253023,1865.15682480545,74.5612934691325,401.090052140638,602.751462253023,802.027268838499,96,0
"599",599,2209.91032307738,2202.31406217719,2542.44895522072,1896.40708984985,2078.86835955169,2202.31406217719,2327.83825826433,26,0
"600",600,512.781781732129,554.685019118455,824.541498079637,18.3974175895853,362.6467004158,554.685019118455,672.273314563334,13,0
"601",601,1460.88146892933,1442.39627286666,1786.6779712347,1200.97329806339,1350.1440563047,1442.39627286666,1541.8607201113,24,0
"602",602,981.632934577895,1020.94206678105,1434.11418599706,401.275885926357,803.514137386644,1020.94206678105,1177.55342184053,92,0
"603",603,781.391173941241,792.972640169559,1510.37632692011,18.3390574652321,498.229441110629,792.972640169559,1044.6105128876,154,0
"604",604,450.636453735101,440.168158285765,987.539652652956,92.5725068373836,299.487851889416,440.168158285765,556.320686004949,40,0
"605",605,666.573228531193,633.711008349063,1296.65194690989,76.5448560012592,397.183372672258,633.711008349063,903.097202962375,84,0
"606",606,676.746791370751,673.88078535571,1261.03270773221,14.6770478117233,399.805768176364,673.88078535571,1000.53625550658,28,0
"607",607,1476.46228867366,1481.94703459977,1811.03543816226,1039.87274841219,1318.91134505589,1481.94703459977,1632.07029442678,32,0
"608",608,697.356182127713,697.056573799069,1281.73126331273,110.897751581902,504.441453369026,697.056573799069,897.863092951238,51,0
"609",609,669.325981016825,705.413011447112,977.303521700202,277.058459302066,573.559334109639,705.413011447112,802.063546667983,32,0
"610",610,1407.665307738,1466.69052662219,1876.12477730846,328.333186211065,1258.49306222472,1466.69052662219,1663.90298162229,125,0
"611",611,314.745697172106,292.299640181844,556.402183425958,51.9976328280448,234.200051059325,292.299640181844,387.076502707517,16,0
"612",612,731.885870829707,753.006892464321,950.584994161393,480.381046722684,666.085620447985,753.006892464321,809.740239544926,12,0
"613",613,788.225565531068,855.323170709481,1261.3372667122,202.238611620707,566.009945357499,855.323170709481,989.121603425705,39,0
"614",614,1626.16268232982,1564.16075520582,5451.92955287906,625.115274241443,1300.88886317114,1564.16075520582,1810.07435241618,155,0
"615",615,443.212398942642,452.147073907042,522.238802321043,348.190563054176,410.841221156817,452.147073907042,481.063700922811,16,0
"616",616,883.163366930448,902.556534651067,1255.42678884543,454.879968904071,695.933109094936,902.556534651067,1063.59930358993,36,0
"617",617,1014.80402675005,1032.15967219487,1694.68452942894,346.205172554469,738.329772747995,1032.15967219487,1283.23649687243,43,0
"618",618,1283.85868718759,1259.35858588197,1903.07974766753,612.121121989241,1070.14196248268,1259.35858588197,1494.67267424025,72,0
"619",619,4649.06238407429,4320.27932031789,6336.53583216701,2446.81470429002,4122.6086316997,4320.27932031789,5354.55828402996,81,0
"620",620,1319.01630557317,1312.7247981647,1730.19354550081,896.883971864957,1169.18046933771,1312.7247981647,1478.11842944412,48,0
"621",621,2322.02142170186,2378.06449959449,3376.09122699101,1349.32756717834,2054.81883494599,2378.06449959449,2600.74386526379,171,0
"622",622,777.727549306256,746.277699375641,1141.56644212185,390.434102829354,648.231678904436,746.277699375641,884.278523206304,64,0
"623",623,946.931712291983,952.591481936906,1673.19020834474,183.364799948861,707.177466160113,952.591481936906,1190.04738526753,96,0
"624",624,1027.86840443232,1147.86425919486,1759.50583927813,151.102688833932,579.510833503897,1147.86425919486,1446.03690847791,64,0
"625",625,2175.5157492028,2243.93877482403,2866.83299251282,1098.93388141304,1873.48736736081,2243.93877482403,2503.93065258775,144,0
"626",626,985.264806114716,984.521585542414,1691.27967340479,335.319587245477,790.523726361006,984.521585542414,1172.60164637637,64,0
"627",627,827.526017128326,880.358399925228,1394.98121953204,45.0409082739586,491.849367113917,880.358399925228,1154.72198452547,87,0
"628",628,1257.59445678369,1349.39768330675,1865.24669728712,241.616843185474,1018.24473505813,1349.39768330675,1516.87494535583,89,0
"629",629,1468.61726238556,1511.10576503188,2363.8283613173,258.60235089321,1116.33844681702,1511.10576503188,1837.89506291065,193,0
"630",630,888.289827968194,882.431592747549,1147.85246803368,492.175898551998,810.431487063971,882.431592747549,1011.19836348733,34,0
"631",631,571.468240137692,570.933808934318,906.811224170905,200.420141731177,446.904546510735,570.933808934318,702.647039656875,32,0
"632",632,780.549985595351,764.4251969883,1478.74367809474,151.203403958717,567.354764741371,764.4251969883,1000.26343004086,126,0
"633",633,836.480189742097,866.266791698299,1502.31642914372,165.110987078497,584.457252828052,866.266791698299,1063.18763178092,64,0
"634",634,1522.09408130009,1558.26460155431,2349.07714462582,499.901031395979,1243.41104318337,1558.26460155431,1825.00507567633,128,0
"635",635,650.411454654275,594.063329155598,1184.05418592538,174.562906224155,431.711910176111,594.063329155598,845.423042988459,24,0
"636",636,1901.24707129996,1908.05654907523,2666.01634758953,1189.82705571044,1662.67284603543,1908.05654907523,2100.90287056768,230,0
"637",637,615.749751205026,597.486345403473,1224.64913753972,96.2106249916687,396.470191993518,597.486345403473,809.803847308217,70,0
"638",638,1439.5331551427,1461.24304764118,2149.600469309,858.564302198734,1256.03713229186,1461.24304764118,1661.76452945692,64,0
"639",639,1804.80393169172,1827.54877437576,2343.24035228325,1037.21041967973,1628.84651871402,1827.54877437576,2026.03246811322,104,0
"640",640,459.135069208332,434.308709632013,987.94388598936,80.9956183895841,297.443713244241,434.308709632013,651.230816823374,64,0
"641",641,916.685772252453,920.055116611868,1264.25893579394,444.866772302461,759.156948534486,920.055116611868,1102.79212285939,48,0
"642",642,549.584117609577,554.947498944374,817.371778021169,234.891506770174,419.074589444274,554.947498944374,678.186786036157,53,0
"643",643,619.190514100675,635.685726297384,856.222780275728,307.836013826314,544.617382677952,635.685726297384,688.452539399144,16,0
"644",644,323.3618058511,302.942838076749,582.523560986132,104.942067632216,240.674488466843,302.942838076749,443.324738221112,16,0
"645",645,777.430341200485,795.619076100821,1317.08557897511,361.344339806808,606.045424142295,795.619076100821,893.960514497892,32,0
"646",646,872.056453540798,781.221288265222,2295.81778692713,79.9150187919836,417.641922272656,781.221288265222,1262.26329188936,73,0
"647",647,3976.71622635632,4097.63631022367,6544.39691358402,1621.61097870527,3287.09142930143,4097.63631022367,4728.93103409776,526,0
"648",648,777.107141444141,754.805963486211,1034.31846820833,512.121332329637,680.240530707704,754.805963486211,857.406054928611,39,0
"649",649,717.964133460523,758.399635326581,1186.17716670105,69.1089679399957,503.653373683311,758.399635326581,979.335277817321,42,0
"650",650,1275.11661827222,1295.95551855774,1548.94710748434,948.545260462599,1187.52878318969,1295.95551855774,1357.10842196255,29,0
"651",651,911.323976253658,898.989267270523,1403.61939989186,485.332867975371,734.291009555228,898.989267270523,1100.72157252081,32,0
"652",652,1336.30204653761,1350.75061949978,1707.25699328806,794.63179200248,1212.20456670397,1350.75061949978,1508.54045689584,72,0
"653",653,1331.44704707004,1339.7242696488,1590.8646342773,935.82991140444,1231.99156360469,1339.7242696488,1462.02436781961,72,0
"654",654,1439.16360337295,1458.39489258209,2150.64678874733,781.594621186196,1227.72334567672,1458.39489258209,1668.15515985759,57,0
"655",655,480.766538281534,413.536211264002,1122.19812389302,129.757541197077,340.957793434504,413.536211264002,560.581608533115,23,0
"656",656,1322.33640564763,1370.51535062242,1939.24977219537,508.358822908817,1169.1821070125,1370.51535062242,1506.16745816559,96,0
"657",657,1440.89616869934,1472.56626300455,1808.69689612784,1041.56144154654,1168.10765387724,1472.56626300455,1622.82501264493,16,0
"658",658,1312.41316794629,1408.13239539761,1645.01449509731,491.143712135859,1225.92801118609,1408.13239539761,1495.49497142844,33,0
"659",659,606.529836152197,594.181057121069,1102.24674786242,126.045925886649,401.602194965969,594.181057121069,831.727627972738,32,0
"660",660,407.773847171959,380.461573179701,1001.39396431183,79.7416366537846,224.898863607418,380.461573179701,563.900781244508,48,0
"661",661,1613.91377112007,1535.32491269806,2074.35875091587,1234.40166870298,1380.0194777443,1535.32491269806,1864.5955755804,34,0
"662",662,1695.63669522536,1720.79562054768,2523.38730321006,710.039011608587,1498.64810015622,1720.79562054768,2016.93528058454,77,0
"663",663,1385.98605187015,1392.34986551032,1863.2868582011,1008.82009039615,1195.89574040761,1392.34986551032,1515.43905970979,32,0
"664",664,1530.9342228512,1551.20678423523,2483.67427698428,296.037084208432,1249.28692955606,1551.20678423523,1901.74075790314,169,0
"665",665,296.230424155264,275.785038515607,575.468288870127,10.2700995588435,214.106241790985,275.785038515607,399.586211463214,15,0
"666",666,851.183181743195,861.960309851493,1617.46056238635,102.452390114364,573.908974667801,861.960309851493,1076.16824529219,64,0
"667",667,1939.02130649208,1931.75269255258,2210.03705924417,1614.93698115044,1858.87555662278,1931.75269255258,2021.6432476648,32,0
"668",668,1364.67096720096,1366.14176927644,1720.94004912719,960.708324233237,1164.19739941049,1366.14176927644,1570.48709005432,32,0
"669",669,1702.32109846667,1673.84790562312,2939.7741041015,140.115010569359,1267.89082607816,1673.84790562312,2113.57035797037,300,0
"670",670,1520.64781324624,1436.38796818204,2400.41506354321,858.519363359823,1160.33967819277,1436.38796818204,1940.23523546191,85,0
"671",671,1064.3409236811,1087.47965355504,1490.89932385815,443.444449553903,904.155767109652,1087.47965355504,1255.04665597735,64,0
"672",672,1063.40425287423,1060.20870844998,1469.32037173364,657.342339544413,862.742698663399,1060.20870844998,1230.07115503305,64,0
"673",673,840.566031881608,820.003338647389,1604.39708484913,135.169621518046,584.815612587585,820.003338647389,1078.93721459695,64,0
"674",674,1140.58181882127,1126.26303401347,2438.92124164228,0,656.872797905472,1126.26303401347,1522.03698601372,233,0
"675",675,1397.7871963387,1290.19820758965,4461.38067110048,84.1665932671533,1003.63733128765,1290.19820758965,1765.24051679065,320,0
